,time,lat,lon,depth,xx,yy
237,2018-10-16T13:49:31.349700Z,53.787582,-2.971421,2.526563,336096.654903,432800.494757
238,2018-10-16T13:49:34.010200Z,53.785742,-2.976095,2.354688,335785.908227,432600.009672
239,2018-10-16T13:49:35.830800Z,53.788119,-2.963241,2.122656,336636.379677,432852.895071
240,2018-10-16T13:49:37.198900Z,53.78973,-2.965187,1.873438,336510.61205,433033.868414
241,2018-10-16T13:49:40.174700Z,53.787276,-2.97194,2.526563,336061.996081,432766.918761
242,2018-10-16T13:49:41.901700Z,53.788119,-2.964539,2.174219,336550.866013,432854.05621
243,2018-10-16T13:49:42.719200Z,53.782367,-2.963114,2.526563,336636.064537,432212.842557
244,2018-10-16T13:49:45.925100Z,53.789423,-2.968823,2.939063,336270.611469,433002.976184
245,2018-10-16T13:49:48.467300Z,53.790344,-2.975575,2.423438,335827.204646,433111.534083
246,2018-10-16T13:49:50.212200Z,53.789577,-2.970641,2.578125,336151.077687,433021.745603
247,2018-10-16T13:49:52.863000Z,53.788158,-2.963565,2.075391,336615.093097,432857.52371
248,2018-10-16T13:49:54.069600Z,53.788196,-2.97973,2.251563,335550.185231,432876.328323
249,2018-10-16T13:49:54.757400Z,53.78904,-2.965058,1.882031,336518.066745,432956.986854
250,2018-10-16T13:49:56.714900Z,53.790344,-2.965187,1.873438,336511.54087,433102.179049
251,2018-10-16T13:49:57.582700Z,53.792798,-2.966225,2.251563,336446.876244,433376.129404
252,2018-10-16T13:50:01.058300Z,53.788426,-2.961942,2.036719,336722.422071,432885.889919
253,2018-10-16T13:50:01.790600Z,53.788158,-2.963825,2.092578,336597.964027,432857.756249
254,2018-10-16T13:50:02.838800Z,53.788119,-2.966097,2.260156,336448.223276,432855.452
255,2018-10-16T13:50:06.261500Z,53.788158,-2.963435,2.083984,336623.657632,432857.407464
256,2018-10-16T13:50:06.616000Z,53.787966,-2.962462,1.967969,336687.470267,432835.176929
257,2018-10-16T13:50:07.660500Z,53.788388,-2.962007,2.023828,336718.082537,432881.720256
258,2018-10-16T13:50:11.101300Z,53.78835,-2.97168,2.509375,336080.761058,432886.172134
